399,11,DiguvaThummalakunta
400,11,Kotlopalli
401,11,Chinnapareddypalli
402,11,Madhirepalli
403,11,Muddappalli
404,11,Subbarao Peta
405,11,Morampalli
406,11,Diguvapalli thanda
407,11,Anjani thanda
408,11,Kodikonda
409,11,Balijapalli
410,11,Dalavaipalli
411,11,Somagatta
412,11,S. Kothapalli
413,11,Roddamvaripalli
414,11,Cheruvukindapalli
415,11,Cheruvumundarapalli
416,11,Kokkalapalli
417,11,Palagalapalli
418,11,Bandepalli
419,11,Bandlapalli
420,11,Subbappagaripalli
421,11,Rayalacheruvu
422,11,Kanugumakulapalli
423,11,Nesevandlapalli
424,11,Kallukunta
425,11,Chagaleru
426,11,Maruvapalli
427,11,Nanjireddipalli
428,11,Sanaganapalli
429,11,Peddireddipalli
430,11,Pothulappapalli
431,11,Mothukupalli
432,11,Morasalapalli
433,11,S. Muddireddypalli
434,11,Dornalapalli
435,11,Kandurparthy
436,11,Palepalli
437,11,Bhumaiahgaripalli
438,11,Madireddypalli
439,11,Morasalavandlapalli
440,11,Settipalli
441,11,Peddannapalli
442,11,Kammaigahgaripalli
443,11,Thimmareddypalli
444,11,Bidireddypalli
445,12,1st Ward
446,12,2nd Ward
447,12,36th Ward
448,12,3rd Ward
449,12,35th Ward
450,12,4th Ward
451,12,5th Ward
452,12,6th Ward
453,12,7th Ward
454,12,8th Ward
455,12,9th Ward
456,12,10th Ward
457,12,11th Ward
458,12,12th Ward
459,12,13th Ward
460,12,14th Ward
461,12,15th Ward
462,12,17th Ward
463,12,18th Ward
464,12,19th Ward
465,12,20th Ward
466,12,21st Ward
467,12,31st Ward
468,12,22nd Ward
469,12,16th Ward
470,12,24th Ward
471,12,23rd Ward
472,12,25th Ward
473,12,26th Ward
474,12,27th Ward
475,12,28th Ward
476,12,29th Ward
477,12,30th Ward
478,12,32nd Ward
479,12,33rd Ward
480,12,34th Ward
481,13,Kummaravandla Palli
482,13,Balappagari Palli
483,13,Balappagari Palli Quarters
484,13,Balappagari Palli Thanda
485,13,Mathanagari Palli                    
486,13,Kotha Ramapuram
487,13,Parthi Gadda
488,13,Musti Palli
489,13,Middivari Palli
490,13,Udumula Gutta Thanda ( Marava Thanda )
491,13,Gangannagari Palli
492,13,Mulapalli thanda
493,13,Sunnapu Gutta Thanda-                  
494,13,Buruga Palli
495,13,Abbavandla Palli
496,13,Arakachenu Palli
497,13,Eguvapalli @ Kanumulolla Palli 
498,13,Motukupalli
499,13,Kowle Palli
500,13,Kowle Palli Quarters                 
501,13,K.Bramhana Palli
502,13,Mallaiahgari Palli
503,13,Mallaiahgari Palli Thanda
