156,Madakasira,Gudibanda,Gudibanda,Madakasira,Kalluroppam,Mandal Parishad Primary School Kalluroppam,63,14.0019,77.1859,https://maps.app.goo.gl/g9V47pF6JQicMj8v6,Normal,542,506,1048
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mynaganapalli ,Mandal Parishad Upper Primary School Mynaganapalli ,64,14.0064,77.1925,https://maps.app.goo.gl/mnchC5uj1HC7R48AA,Normal,363,397,760
156,Madakasira,Gudibanda,Gudibanda,Madakasira,N.R.Ropam,Mandal Parishad Primary School N.R.Ropam,65,14.0042,77.1991,https://maps.app.goo.gl/2ZhDNwDiLrZ3Wctk8,Normal,305,321,626
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Rallapalli,Zilla Parishad High School Rallapalli,66,13.9971,77.2074,https://maps.app.goo.gl/rQooidLgV3DRCpwNA,Normal,630,618,1248
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Shankargallu,Mandal Parishad Primary School Shankargallu,67,13.9955,77.223,https://maps.app.goo.gl/v2PnrEpyrUKqpRfu7,Critical,446,456,902
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Shankargallu,Mandal Parishad Primary School Shankargallu,68,13.9958,77.2229,https://maps.app.goo.gl/isTs5vPVTc6fFiB7A,Critical,622,647,1269
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Singepalli ,Mandal Parishad Primary School Singepalli ,69,13.984,77.1316,https://maps.app.goo.gl/hqRfNUKav3JbnXp46,Normal,727,676,1403
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Gudibanda,Zilla Parishad High School Gudibanda,70,13.9768,77.106,https://maps.app.goo.gl/Vj4qYwkRLs1rUuij8,Critical,608,599,1207
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Gudibanda,Zilla Parishad High School Gudibanda,71,13.9756,77.1048,https://maps.app.goo.gl/TSaL6TVktkJVbG959,Critical,540,588,1128
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Mopurugundu,Mandal Parishad Primary School Mopurugundu,72,13.9792,77.1393,https://maps.app.goo.gl/NW4Sfs2GZC6FY7w39,Normal,347,338,685
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Devara Hatti ,Mandal Parishad Primary School Devara Hatti ,73,13.9604,77.1252,https://maps.app.goo.gl/nyPiBQJPWWv61D7g6,Normal,390,353,743
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Guddada halli ,Mandal Parishad Primary School Guddada halli ,74,13.9515,77.1312,https://maps.app.goo.gl/SCtGeCvy67S2Ej8e8,Normal,522,465,987
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Phalaram ,Mandal Parishad Primary School Phalaram ,75,13.9581,77.1082,https://maps.app.goo.gl/3QTqnFgen8ayK9vJA,Normal,567,585,1152
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Chigaturpi,Mandal Parishad Primary School Chigaturpi,76,13.9995,77.0982,https://maps.app.goo.gl/noWPsCTGw5iQ7Qr26,Normal,500,515,1015
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Thalikera,Mandal Parishad Primary School Thalikera,77,13.9769,77.0652,https://maps.app.goo.gl/ZManiNX7xJvmXa6m9,Normal,321,340,661
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Thalikera ,Mandal Parishad Primary School Thalikera ,78,13.9787,77.0654,https://maps.app.goo.gl/ZManiNX7xJvmXa6m9,Normal,357,373,730
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Nache Palli,Mandal Parishad Upper Primary School Nache Palli,79,13.9723,77.0102,https://maps.app.goo.gl/DSmno1nBy9wK8NkRA,Normal,748,705,1453
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Morubagal,Zilla Parishad High School Morubagal,80,13.9734,77.0413,https://maps.app.goo.gl/ZManiNX7xJvmXa6m9,Normal,469,449,918
156,Madakasira,Gudibanda,Gudibanda,Madakasira,Morubagal,Zilla Parishad High School Morubagal,81,13.9736,77.0417,https://maps.app.goo.gl/FMRDb3LBiGagNcoh9,Normal,363,382,745
